PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
a3xoT,1r4k1/5p1p/6p1/1p2p3/rP1q2Q1/3P2RP/5PP1/4R1K1 w - - 2 32,e1e4 a4a1 g1h2 d4f2,1473,76,91,1348,crushing deflection endgame short,https://lichess.org/TNkKXi49#Some(62),
nywxs,1r4k1/3p1ppp/b7/1r6/2N1P3/1P1P4/5PPP/2Q3K1 w - - 1 26,c4d6 b5b3 f2f3 b3b1 c1b1 b8b1,1204,74,99,2158,crushing endgame long pin,https://lichess.org/yxAKtB4X#Some(50),
vV6mO,8/R1b5/3kp2p/5p2/6pP/5KP1/5P2/8 w - - 0 67,f3e3 c7b6 e3d2 b6a7,1033,102,92,232,crushing endgame fork short,https://lichess.org/C3UxrvP7#Some(132),
WRROh,2r3k1/p5p1/1p3p2/7p/P2pR3/1P1P3P/2P1Q1PK/2q5 b - - 11 30,c1c2 e4e8 c8e8 e2c2,1394,74,91,446,crushing deflection endgame short,https://lichess.org/dlqGu67b/black#Some(59),
Rh032,2Rr2k1/Q2P2pp/2P2p2/4q3/8/7P/1r3RPK/8 w - - 6 32,h2h1 b2b1 f2f1 b1f1 a7g1 f1g1,1317,76,96,15390,crushing endgame long,https://lichess.org/ZtPfdEe8#Some(62),
uniMf,7r/pkp1R3/1p1p1p2/5P2/4Nr2/2P4P/PP4P1/7K b - - 1 28,f4f5 e4d6 b7c6 d6f5,1004,77,98,607,advantage endgame pin short,https://lichess.org/8f2lBdPx/black#Some(55),
JGIfW,8/p4kpp/3qp3/5p2/5n2/P1Q5/1P3PPP/4BK2 w - - 4 29,g2g3 d6a6 f1g1 f4e2 g1g2 e2c3,1444,74,97,11133,crushing endgame fork long,https://lichess.org/Qjl45lwz#Some(56),
74Xw3,6k1/2B4p/6p1/8/2P1p3/1r1n4/3RK1PP/8 w - - 0 37,d2a2 d3c1 e2d2 c1a2,1096,76,99,4096,crushing endgame fork master short,https://lichess.org/QcvXbY95#Some(72),
euo8u,8/8/8/4RP2/7P/6k1/r7/6K1 w - - 0 81,f5f6 a2a1 e5e1 a1e1,1032,76,100,319,endgame mate mateIn2 rookEndgame short,https://lichess.org/f2dBhfPW#Some(160),
pC9Nc,8/1k2B2p/p5p1/P1Qb1p2/8/3q4/5PPP/4R1K1 w - - 0 39,e1b1 d3b1 c5c1 b1c1,1282,76,93,412,endgame hangingPiece mate mateIn2 short,https://lichess.org/zsCUC5cX#Some(76),
ZFetX,8/8/4p1p1/q2pP2p/k2Q1P1P/n1r5/P5P1/1R5K b - - 4 44,a3c4 d4d1 a4a3 b1b3,1409,75,97,11003,crushing endgame master short,https://lichess.org/VIBr0998/black#Some(87),
LvJCK,6r1/r5PP/8/1k1p4/1p4R1/8/6PK/8 b - - 0 47,g8g7 g4g7 a7g7 h7h8q,1145,77,90,995,advancedPawn advantage endgame promotion rookEndgame short,https://lichess.org/znfK2CI0/black#Some(93),
0DMN2,6r1/pp3R2/4k2p/3pP1r1/5R2/2P1P3/PP5K/8 w - - 5 34,f4f2 g5h5,1057,76,100,1218,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/rUU53NDR#Some(66),
GN70v,r6k/p4Qp1/1p5p/2P5/8/1B2qbP1/P4R1P/6K1 b - - 0 36,a8d8 f7f3 e3f3 f2f3,1093,77,93,2628,advantage endgame short,https://lichess.org/MihbBaNC/black#Some(71),
yrOlo,7r/1p4k1/p3b1p1/5p2/3qpQ2/1P6/P1KP2P1/3R3R b - - 0 24,e6b3 a2b3 h8c8 c2b1,1473,75,93,3902,advantage endgame hangingPiece short,https://lichess.org/NA5AYN2f/black#Some(47),
KhBUX,8/5pp1/P1R5/1k1PpPp1/2p1P1n1/2K5/r7/5B2 b - - 13 50,a2a3 c3b2 a3b3 b2a2,1455,75,91,755,crushing defensiveMove endgame short,https://lichess.org/z4Ow9SCe/black#Some(99),
NlcFP,5rk1/6p1/P1p4p/3p1qp1/1Q5n/8/5PPP/1R1R2K1 w - - 1 34,b4c3 f5f2 g1h1 f2g2,1146,75,91,1453,endgame mate mateIn2 short,https://lichess.org/c8tDFMO3#Some(66),
6IUF4,2r3k1/5p2/3p2p1/p1q5/P3b2P/1B6/1PP3Q1/1K4R1 w - - 1 32,g2f1 e4c2 b3c2 c5c2,1086,76,94,2326,crushing endgame queensideAttack short,https://lichess.org/WXulMvOk#Some(62),
zLFT8,r3r3/ppp2p1k/6p1/3p1q2/3Q4/5PR1/PPP2PKP/R7 b - - 5 18,b7b6 g3h3 f5h3 g2h3,1449,75,93,5667,advantage endgame short,https://lichess.org/5OlqrCTB/black#Some(35),French_Defense French_Defense_Queens_Knight
MxIMf,8/8/1p1k1p2/p5p1/P2KP1P1/1P6/8/8 w - - 3 42,d4c4 d6e5 c4b5 e5e4,1185,77,92,677,crushing endgame pawnEndgame short,https://lichess.org/YdzwPN23#Some(82),
qsKDG,8/8/2k5/2n1B3/2K1p3/4PpP1/5P2/8 w - - 0 81,e5f4 c5d3 g3g4 d3f2,1482,76,95,13283,crushing endgame master short,https://lichess.org/QC5lYphv#Some(160),
Epwww,8/1R6/5p1k/4pP2/3pP3/2rb1K2/2p3PP/2R5 w - - 4 50,b7f7 d3c4 f3f2 c4f7,1201,76,96,2164,crushing discoveredAttack endgame short,https://lichess.org/uQ1cxeqS#Some(98),
y4TZp,5rk1/5p1p/p2qpQp1/4N3/2RnP3/1P5P/P5PK/8 w - - 3 32,g2g3 d6e5 f6e5 d4f3 h2g2 f3e5,1476,72,93,20319,advantage attraction endgame fork long sacrifice,https://lichess.org/VLiftbbG#Some(62),
pm1X6,8/R7/8/3B4/4P2P/2p1k1P1/P1r5/4K3 w - - 0 39,a7c7 c2c1,1084,83,93,315,endgame mate mateIn1 oneMove,https://lichess.org/XrL2iiTm#Some(76),
p23m9,2r3k1/3Q3p/p3pqpB/P2b4/1p6/3R2K1/5P2/8 b - - 3 47,f6e5 h6f4 e5e1 d7c8,1447,76,94,12377,advantage defensiveMove endgame short,https://lichess.org/Os38lPwD/black#Some(93),
UDtCy,1R4b1/1R4k1/3p2pp/q1pB4/2Pb1P2/3P4/7P/7K b - - 3 33,g7f6 b8f8 g8f7 b7f7,1145,76,93,11518,endgame fork mate mateIn2 short,https://lichess.org/fbfSQ34H/black#Some(65),
3UeG2,2r3k1/3q2pp/4p3/4Bp2/p4P2/Q6P/6PK/8 b - - 0 35,d7b5 a3e7 b5e5 f4e5,1399,75,92,1086,crushing endgame short,https://lichess.org/svSOQClT/black#Some(69),
PykG2,8/1kp5/pp4p1/5bQ1/3n2p1/1PPq2P1/P7/K1R5 w - - 0 45,c3d4 d3d4 c1c3 d4c3,1060,80,92,376,endgame master mate mateIn2 short,https://lichess.org/uJuCArZU#Some(88),
70B3C,1r3k2/7R/4PBpp/3p4/1q6/4P2P/5PPK/8 b - - 0 37,f8g8 h7h8,1397,75,98,4190,endgame mate mateIn1 oneMove,https://lichess.org/WUEdkW51/black#Some(73),
C5vtG,q6k/1p4p1/1pr4p/pN6/Pb2Q3/1P4P1/5P1P/3R2K1 b - - 4 27,a8c8 b5a7 c8f8 a7c6,1456,75,93,3366,crushing endgame fork short,https://lichess.org/DEeyQfVl/black#Some(53),
DlurI,8/6pk/8/6p1/PQ5p/4K2P/6P1/5q2 b - - 0 38,f1g2 b4e4 g2e4 e3e4,1128,75,97,2949,crushing endgame queenEndgame short,https://lichess.org/LbFHPw0w/black#Some(75),
f4u3D,r7/ppQ2k1p/8/3q1p2/8/1P6/P6P/4R1K1 b - - 0 26,f7f6 c7e7 f6g6 e1e6 d5e6 e7e6,1117,75,90,457,crushing endgame long,https://lichess.org/scKAzQrm/black#Some(51),
aZs8m,r7/p1pk4/6p1/1pbP2Br/5P2/3P4/PP4P1/R3R1K1 w - - 1 30,g1f1 h5h1 f1e2 a8e8,1185,75,98,349,advantage endgame short,https://lichess.org/urwU41rv#Some(58),
gGHhR,8/8/8/p5PR/1k6/8/pP4rP/K7 w - - 5 43,h2h4 b4b3 g5g6 g2g1,1374,75,98,3144,endgame mate mateIn2 rookEndgame short,https://lichess.org/R2MLG7Lb#Some(84),
49CDJ,2r5/6pp/4kp2/2nPP3/p7/R3K1P1/3N3P/8 b - - 0 41,e6e5 d2c4 e5d5 c4b6 d5e5 b6c8,1191,80,94,3373,advantage endgame fork long,https://lichess.org/6VymJYKX/black#Some(81),
g9pH6,6k1/ppn3p1/5pNp/4pP2/8/2P2Q1P/PP1q2P1/7K b - - 1 31,c7d5 f3d5 d2d5 g6e7 g8f7 e7d5,1273,75,98,3830,advantage attraction endgame fork long sacrifice,https://lichess.org/yeqGk4q4/black#Some(61),
fTrOU,8/pp6/5n1p/5k2/1PB1p3/P3P1K1/7P/8 b - - 6 38,f6g4 c4e6 f5e6 g3g4,1490,75,95,4727,crushing deflection endgame short,https://lichess.org/Jhqpd9DD/black#Some(75),
YUEhO,6k1/1pr1rp1p/pP4p1/3p4/P2N4/3R4/4nPPP/2R3K1 w - - 1 31,d4e2 c7c1 e2c1 e7e1,1431,77,91,5316,backRankMate endgame mate mateIn2 short,https://lichess.org/TKNc3Ymu#Some(60),
VkKAz,8/3R4/p1p1p1kp/2qpP3/6P1/8/P3n1KP/5R2 b - - 0 31,d5d4 f1f6 g6g5 d7g7 g5h4 f6h6,1036,74,96,5737,deflection endgame long mate mateIn3,https://lichess.org/MHyMPdon/black#Some(61),
YcZYh,2Rr2k1/3P1ppp/p4q2/1p1p4/8/5P1P/P4P2/4R1K1 b - - 4 26,g8f8 e1e8 d8e8 d7e8q,1198,79,92,1212,advancedPawn endgame mate mateIn2 promotion queenRookEndgame short,https://lichess.org/lzyCKg4b/black#Some(51),
xG2g8,8/1p2k1p1/1nr1p3/2Np1p1p/p2P1P1P/P1P2KP1/1R6/8 b - - 1 48,e7f6 b2b6 c6b6 c5d7 f6f7 d7b6,1313,74,93,2076,attraction crushing endgame fork long sacrifice,https://lichess.org/fJeJFf4g/black#Some(95),
BFr0g,6k1/5p2/p5p1/1p2b1P1/5N2/P2bBp1P/1P1R1K2/2r5 b - - 3 36,d3e4 d2d8 g8h7 e3c1,1346,76,97,8714,crushing discoveredAttack endgame short,https://lichess.org/BfJIvyNh/black#Some(71),
y3hxT,7k/pp4pp/2p4r/3p4/3P4/4P2q/PP1B2R1/3Q2K1 w - - 6 30,d1g4 h3h1 g1f2 h6f6,1178,81,93,124,advantage endgame short,https://lichess.org/PS11pa0D#Some(58),
NMkBO,8/1R1n1pp1/1p2p1kp/p7/2Pr4/1P3N2/P1K3P1/8 b - - 7 38,d4d6 b7d7 d6d7 f3e5 g6f6 e5d7,1482,75,93,6051,advantage attraction endgame fork long sacrifice,https://lichess.org/ckpKsbLy/black#Some(75),
fEypV,r7/2k5/pR6/P1bPp3/1NP1P3/6P1/P5P1/1R4K1 w - - 1 37,g1h2 a8h8 b6h6 h8h6,1067,76,94,884,endgame mate mateIn2 short,https://lichess.org/OF0x7qIR#Some(72),
eIxmq,8/1p1k3r/p2P4/2K3p1/1P6/4R2P/8/8 b - - 2 58,h7g7 e3e7 g7e7 d6e7 d7e7 c5b6,1066,75,100,306,advancedPawn crushing endgame long rookEndgame,https://lichess.org/mnQih4Iw/black#Some(115),
hcEre,2r3k1/1p3p2/p2P2pp/8/2pb4/P1N2P2/1P2R1K1/8 b - - 2 33,d4c3 d6d7 c8d8 e2e8 g8g7 e8d8,1112,79,92,1543,advancedPawn advantage endgame long,https://lichess.org/nDgPV1H7/black#Some(65),
g4vcw,8/5p2/1p1P4/p6P/5k2/3K1p2/PP6/8 b - - 0 38,f3f2 d3e2 f4g3 e2f1,1426,78,93,4030,crushing endgame pawnEndgame short,https://lichess.org/Dt9nEY2j/black#Some(75),
97VII,6k1/bp3pp1/p2R3p/8/8/P3P2P/1Br2PP1/6K1 w - - 1 28,b2d4 c2c1 g1h2 a7b8,1298,75,92,1392,advantage endgame pin short,https://lichess.org/SJjrPjrg#Some(54),
KCKPq,8/Q5p1/2pR3p/2p2K1k/P7/6PP/5q2/8 w - - 4 43,f5e6 f2f6 e6d7 f6f7 d7c8 f7a7,1249,75,98,1645,crushing endgame long skewer,https://lichess.org/YeufB7zz#Some(84),
0oIMQ,8/5pkp/4P1p1/3q4/8/2Q4P/6PK/8 b - - 0 39,g7h6 c3e3 h6g7 e6e7,1434,81,94,78,advancedPawn crushing endgame queenEndgame short,https://lichess.org/OKQCmgEl/black#Some(77),
8UbSH,4r1k1/2pQ1ppp/p7/1p4q1/8/1BP5/PP4bP/6RK w - - 0 25,g1g2 e8e1 g2g1 g5g1,1025,78,95,5767,endgame mate mateIn2 short,https://lichess.org/YvjoqFgC#Some(48),
LPBEb,8/8/p1p2k2/1PP3p1/P5K1/8/7P/8 b - - 0 38,a6b5 a4a5 b5b4 a5a6 b4b3 a6a7 b3b2 a7a8q,1251,76,94,7513,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/aaTRfXxw/black#Some(75),
QvPog,4r2k/p7/7p/2R5/2B3pP/PP4P1/1q1QK3/8 w - - 7 41,e2d1 b2b1 d2c1 e8e1 d1e1 b1c1,1362,74,91,514,advantage attraction deflection endgame exposedKing long pin,https://lichess.org/fxRXJU8A#Some(80),
AD4mu,6k1/1p3ppp/7q/2Pp1b2/p2P2n1/P4QP1/1P1NBP1P/6K1 w - - 3 25,f3f5 h6h2 g1f1 h2h1,1282,75,100,558,endgame kingsideAttack mate mateIn2 short,https://lichess.org/L9JLHOqg#Some(48),
7nb1f,8/8/8/4R2p/7P/5Pr1/5k2/7K w - - 2 56,e5h5 g3h3,1179,77,93,3991,endgame master masterVsMaster mate mateIn1 oneMove rookEndgame,https://lichess.org/qnfa1Ab9#Some(110),
I7WXP,2Rr1rk1/3P2pp/p7/1p6/8/P7/1PP5/1K1R4 b - - 4 34,g8f7 d1f1 f7g6 f1f8,1205,74,97,4546,crushing deflection endgame rookEndgame short,https://lichess.org/9JUpuyld/black#Some(67),
PmTJv,5r2/p5k1/bp1P4/q1p3p1/P3N3/1QP5/4p1PP/2R3K1 w - - 1 33,b3e6 f8f1 c1f1 e2f1q,1014,76,97,433,advancedPawn endgame mate mateIn2 promotion short,https://lichess.org/82OzkakE#Some(64),
0jO4M,8/3p3p/2pB2p1/2P1PbP1/1K2k2P/8/8/8 b - - 17 57,e4f4 e5e6 f4g4 e6e7,1457,75,100,595,advancedPawn bishopEndgame crushing discoveredAttack endgame short,https://lichess.org/C6yyTQXa/black#Some(113),
RYTkg,8/5R2/p1b3kp/4r3/3b4/1B6/PPP3P1/R6K w - - 5 37,f7f3 e5h5 f3h3 h5h3,1313,76,93,2268,endgame mate mateIn2 pin short,https://lichess.org/Gh6QvhUy#Some(72),
JVDmF,2kr4/pp5p/6p1/2pP1p2/P1Pbn3/1B5P/1P3PP1/R1B2K2 w - - 1 24,c1e3 d4e3 f2e3 e4d2 f1e2 d2b3,1267,76,97,5171,crushing endgame fork long,https://lichess.org/POetoETm#Some(46),
YzkIz,8/P7/7p/2Npk1p1/1P2bnP1/4K3/8/8 w - - 1 43,a7a8q d5d4 e3d2 e4a8,1257,75,97,16474,crushing discoveredAttack endgame short,https://lichess.org/Naf4jTnS#Some(84),
OdOnU,8/8/R6p/1r3kp1/4p1P1/7P/5K2/8 b - - 0 41,f5f4 a6f6 f4e5 f6f5 e5d4 f5b5,1042,76,96,3133,crushing endgame long rookEndgame skewer,https://lichess.org/cQuQYo79/black#Some(81),
OMYd2,1r5r/p1k3p1/B4p2/1N1R3p/P3P2q/1PKP4/2P5/8 b - - 2 36,c7c6 d5d6 c6c5 b3b4,1098,78,92,2261,endgame mate mateIn2 short,https://lichess.org/Kbqgg2NO/black#Some(71),
xXf3Q,8/3R4/5K1k/8/8/8/8/6r1 b - - 12 57,h6h5 d7h7 h5g4 h7g7 g4f4 g7g1,1055,85,93,592,crushing endgame long rookEndgame skewer,https://lichess.org/yDVsWFRg/black#Some(113),
aS86B,8/8/K1k2Q2/1p1q4/2p5/P7/8/8 b - - 3 62,c6c5 f6b6,1083,78,93,113,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/GUvCQHmx/black#Some(123),
on1YZ,2r4k/pr4p1/7Q/8/7P/2B3P1/PPq5/K4R2 b - - 0 30,h8g8 h6e6 g8h7 e6c8,1398,74,90,800,crushing endgame fork short,https://lichess.org/0U6HF4BP/black#Some(59),
IQkUC,8/1p6/pR6/4k3/1P6/5nNK/P7/6r1 b - - 8 46,e5f4 g3e2 f4e5 e2g1,1433,74,91,1709,crushing endgame fork master short,https://lichess.org/oGXFn8Pt/black#Some(91),
hjNne,5rk1/pp4pp/2p5/8/4P1Q1/2P5/PP1q2PP/4R1K1 w - - 1 21,e1d1 d2f2 g1h1 f2f1 d1f1 f8f1,1252,75,93,1658,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/taanGs3M#Some(40),
SLheN,8/4pk2/5p2/1p2p3/3q4/1P2R3/P3RKP1/8 w - - 4 48,f2f3 d4f4,1058,91,92,409,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/eYXEB90p#Some(94),
VugI8,8/p2r3p/1b4p1/8/k1N3P1/2K4P/8/1R6 b - - 12 51,b6c5 b1a1 a4b5 a1a5 b5c6 c4e5,1387,75,92,3251,crushing endgame long,https://lichess.org/rqWfTVnJ/black#Some(101),
kZi4m,2kr4/1p1n1pp1/p1p1p2p/P7/2B1PqP1/2Q2P2/KPP5/3R4 b - - 4 27,f4e5 d1d7 e5c3 d7d8 c8d8 b2c3,1490,73,95,15562,advantage endgame long queensideAttack,https://lichess.org/llrUh8mZ/black#Some(53),
49uMR,3r2k1/p4ppp/4p3/1pN5/1Pb5/P1r1P3/5PPP/R3R1K1 b - - 8 23,d8d2 c5e4 d2c2 e4c3,1239,74,95,5616,advantage endgame fork short,https://lichess.org/b65VrsDw/black#Some(45),
0AXOd,r7/3N1p1p/2p5/4pp2/Pbk5/5P2/2P1R1PP/6K1 b - - 1 30,a8a4 d7b6 c4b5 b6a4,1424,76,94,20319,crushing endgame fork short,https://lichess.org/Y0EaMBdY/black#Some(59),
XKYWC,7r/R7/8/8/P4nkp/4R3/8/2K5 w - - 4 50,e3e1 f4d3 c1d2 d3e1 d2e1 h4h3,1342,75,93,811,crushing endgame fork long,https://lichess.org/xBrC5ZlO#Some(98),
xLgCV,5r2/3b2pp/B1k1pp2/p2p4/3P4/4P2P/5PP1/1R4K1 b - - 12 33,f8a8 a6b7 c6d6 b7a8,1178,79,93,4312,crushing endgame fork short,https://lichess.org/u4wjsc9b/black#Some(65),
LzEB4,2Q5/p5bk/1p1p3p/3P2p1/8/P4qP1/4p2P/2R1B1K1 w - - 1 37,c8d7 f3f1,1049,75,99,678,endgame mate mateIn1 oneMove,https://lichess.org/tQ0wQBNR#Some(72),
BhYZA,8/8/2R1pkpp/5b2/5K1P/r4PP1/4B3/8 w - - 0 47,e2c4 g6g5 h4g5 h6g5,1392,76,96,6277,endgame mate mateIn2 short,https://lichess.org/1JtdPmUu#Some(92),
lp85Y,8/6R1/1p3p2/p4kp1/4R3/1q3P2/6PK/8 b - - 1 45,a5a4 g2g4,1015,79,93,447,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/IgfSiTx0/black#Some(89),
ifWuK,5Nk1/2Q3pp/1p6/p2b4/1P1q4/P3p1PP/2R2P2/6K1 w - - 0 30,c7c8 d4d1 g1h2 d1h1,1192,76,98,5419,endgame mate mateIn2 short,https://lichess.org/y9uuSDy8#Some(58),
wtDgv,4Q3/6p1/p6k/1p2P2p/4q3/P3n3/1P2R1P1/5K2 w - - 2 49,f1g1 e4b1 e2e1 b1e1,1159,75,98,616,advantage endgame short,https://lichess.org/iDHIn3m7#Some(96),
6W8Pi,1r6/pp1R1pkp/2p5/6pN/4P1P1/1P1P4/1rP3PK/8 b - - 5 29,g7g6 d7d6 f7f6 d6f6,1048,84,94,683,endgame hookMate mate mateIn2 short,https://lichess.org/rorYPzvZ/black#Some(57),
h9eBo,8/8/8/8/Q4P2/4K3/2pr4/4k3 w - - 6 65,a4e4 d2e2 e3f3 e2e4,1197,75,92,280,crushing endgame queenRookEndgame short skewer,https://lichess.org/jyFh9fLF#Some(128),
mbLiK,4r2k/6p1/2pp2Qp/5P2/2Pq4/8/PP3RR1/6K1 w - - 4 31,f5f6 e8e1 g1h2 d4h4,1228,75,91,1156,endgame mate mateIn2 short,https://lichess.org/SpVgHtgm#Some(60),
UKzOb,3r4/pp4kp/1bp3p1/3b4/4N1P1/5B2/PPP2P1P/3R2K1 w - - 3 22,g1g2 d5e4 d1d8 e4f3 g2f3 b6d8,1463,75,91,2266,crushing endgame long,https://lichess.org/nQTifiiD#Some(42),
xQdhg,R7/2Q2pp1/3nk1qp/8/4P3/5K2/5P2/8 w - - 4 40,a8a6 g6e4 f3g3 e4d3 g3h2 d3a6,1413,76,97,18926,crushing endgame fork long,https://lichess.org/M0LPyTlL#Some(78),
wmdQK,8/p3rp1p/2Pk1np1/8/1PR5/8/P4PKP/8 b - - 0 33,d6d5 c6c7 d5c4 c7c8q,1433,75,100,872,advancedPawn advantage endgame promotion short,https://lichess.org/u1yNq4IZ/black#Some(65),
0C5lo,2r5/k1r5/p1p1p2p/3qP1p1/1Q3pP1/7P/6PK/1R6 b - - 5 40,c6c5 b4b6 a7a8 b6a6 c7a7 a6c8,1045,79,92,153,deflection endgame long mate mateIn3,https://lichess.org/9HQJXwXs/black#Some(79),
mMejC,2r3k1/1Q3p2/p5p1/5b1p/8/1P4P1/P1q1N1PP/4R2K b - - 2 28,c2e2 b7c8 f5c8 e1e2,1316,75,92,8831,crushing endgame intermezzo short,https://lichess.org/8wRQkcHP/black#Some(55),
Tr3Wx,8/1pp5/p1r1n1pk/4P3/1P2N1P1/8/PK6/3R4 b - - 5 48,e6g5 d1h1 h6g7 e4g5,1059,77,97,4793,crushing deflection endgame short,https://lichess.org/T67Yhyjz/black#Some(95),
BkRnv,2r2k2/R4p1p/2pRn1p1/2n1P3/p4P2/6PP/P1K3B1/8 w - - 2 27,d6c6 e6d4 c2d2 d4c6 g2c6 c8c6,1231,76,95,7240,advantage endgame fork long,https://lichess.org/pQmDnnni#Some(52),
uNqV6,k7/1p2R2p/p5p1/5p2/3r4/PQ4P1/4K2q/1R6 w - - 0 39,e2e3 h2d2 e3f3 d4d3 b3d3 d2d3,1490,75,95,2930,crushing endgame exposedKing fork long,https://lichess.org/ds8av047#Some(76),
7wvQA,2r2k2/p3pb2/7Q/1p1p1Bp1/8/2q5/5PPP/R5K1 b - - 3 39,c3g7 h6g7 f8g7 f5c8,1178,79,92,420,advantage endgame short,https://lichess.org/VlmGCYsE/black#Some(77),
p5rNT,6k1/6p1/7p/3p4/1pnP4/1N1r2P1/5P1P/1R4K1 w - - 5 38,g1f1 d3b3 b1b3 c4d2 f1e2 d2b3,1464,71,94,23070,attraction crushing endgame fork long sacrifice,https://lichess.org/qGRzmMak#Some(74),
Scd9a,1n6/4Q1kp/pp2p1r1/5q2/3P4/1P2PP2/P4P2/4K2R b K - 4 28,f5f7 h1h7 g7h7 e7f7,1076,76,100,586,advantage attraction deflection endgame pin short,https://lichess.org/48y2FnrR/black#Some(55),
wyV5z,3r3r/p6k/5Q2/qN4pp/6P1/4P3/PPP5/2K3R1 w - - 6 33,g4h5 a5d2 c1b1 d2d1 g1d1 d8d1,1258,278,100,2,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/1wGlRft5#Some(64),
dTznw,8/p1kr4/7p/PP3pp1/1bBBp3/7P/R4PP1/5K2 w - - 3 37,d4a7 d7d1 f1e2 d1e1,1202,75,96,2756,endgame mate mateIn2 short,https://lichess.org/qk8J2Sxf#Some(72),
iDRXg,4r1k1/p4pp1/6qp/2pR3n/4P3/5PP1/PPN1Q1K1/8 w - - 3 30,e2f2 h5f4 g2h2 f4d5,1436,75,93,10197,crushing endgame pin short,https://lichess.org/1wYfS72M#Some(58),
JwNSP,6k1/8/7R/4pPp1/1p1pP1P1/1PpP1K2/2r5/r1B4R b - - 1 50,a1c1 h6h8 g8f7 h1h7 f7f6 h8f8,1147,78,96,15558,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/jAlmVGsr/black#Some(99),
VXr5K,8/2p2pK1/2k3b1/1p3P2/1P4P1/p3B3/8/8 b - - 0 39,a3a2 e3d4 c6d5 d4a1,1459,77,94,9303,bishopEndgame crushing defensiveMove endgame quietMove short,https://lichess.org/7NKgEHsW/black#Some(77),
JboSd,6k1/1p3p2/p2KpPPp/3p4/3Nr3/1P6/P7/8 b - - 2 37,e4d4 d6e7 f7g6 f6f7 g8h7 f7f8q,1470,75,97,2257,advancedPawn advantage deflection endgame long promotion rookEndgame,https://lichess.org/ZuJVXI2h/black#Some(73),
47BVZ,4k2Q/pp3b2/3pq3/2p5/1nP5/2B3P1/PP4B1/6K1 b - - 4 29,e8d7 g2h3 d7c7 h3e6,1280,75,91,1220,crushing endgame pin short,https://lichess.org/5dkKI9fc/black#Some(57),
n99qE,r6k/2R2Rp1/p4b1p/1q6/8/P2Q2P1/2p1PP1K/8 w - - 2 44,c7c2 b5h5 h2g2 h5f7,1028,79,93,1116,advantage endgame fork short,https://lichess.org/mQKRdUJk#Some(86),
nGlpD,4r3/2Rb1kp1/pq5p/1p2B3/4QP2/P7/1P4PP/6K1 w - - 1 35,g1f1 b6c7 e4d5 d7e6,1450,77,93,1372,advantage endgame short,https://lichess.org/X4FJfA8F#Some(68),
61QsF,4r1k1/pp2r2p/4bQpP/3p1B2/8/1P6/PKP2P2/7q b - - 0 25,h1h2 f5e6 e7e6 f6g7,1177,75,100,303,endgame mate mateIn2 short,https://lichess.org/grY4ArCg/black#Some(49),
RCAup,6k1/1p2np1p/p5pB/3q4/8/1PQ2PP1/P5K1/8 b - - 0 45,e7f5 c3c8 d5d8 c8d8,1282,76,92,451,endgame mate mateIn2 short,https://lichess.org/7LE14gBV/black#Some(89),
BYmco,8/P7/7Q/8/1PK5/2P2r2/6kp/6r1 b - - 0 52,h2h1q h6h1 g1h1 a7a8q,1447,74,94,1481,advancedPawn advantage endgame promotion short,https://lichess.org/8LAf5BS7/black#Some(103),
QGtM2,8/5R2/5k2/1p2p2B/p2n2P1/r7/5PK1/8 b - - 1 38,f6e6 g4g5 a3f3 f7f3,1339,75,90,398,advantage endgame quietMove short,https://lichess.org/XgKXeQMC/black#Some(75),
juNmg,1r1r2k1/1pp1Rqp1/p6p/8/4Q3/5P2/P4P1P/R5K1 b - - 0 25,f7d5 e7e8 d8e8 e4d5,1418,74,96,22296,advantage deflection endgame short,https://lichess.org/XjYnoHuV/black#Some(49),
GZJcw,8/5kpp/4p3/2PPRp2/8/4P2P/2r2rPK/6R1 b - - 0 35,c2c5 d5e6 f7f6 e5c5,1187,78,91,830,crushing discoveredAttack endgame rookEndgame short,https://lichess.org/uj8ngnxV/black#Some(69),
sHRxf,8/5ppk/1p5p/r2qPp2/3P1P2/7P/3Q2PK/2R5 w - - 2 38,c1d1 a5a2 d2a2 d5a2,1025,78,95,439,advantage endgame short,https://lichess.org/LMHPrFEY#Some(74),
bCpj7,8/5p2/5p1k/5Pp1/4P3/5KpP/8/8 w - - 0 63,f3g3 h6h5 g3f2 h5h4,1173,84,92,129,crushing endgame pawnEndgame short zugzwang,https://lichess.org/k9IZNGOg#Some(124),
RM0I0,3r1rk1/p4ppp/1p3q2/8/1QPBR3/8/P4PPP/4R1K1 b - - 0 21,d8d4 b4f8 g8f8 e4e8,1273,75,90,490,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/zhrqcAtm/black#Some(41),
